2000
5
0,0,0,0,0,0.47669,0
0,0,0,0,1,0.89847,0
0,0,0,0,2,0.86992,0
0,0,0,0,3,0.79630,0
0,0,0,0,4,0.61295,0
0,0,0,1,0,0.31183,0
0,0,0,1,1,0.51992,0
0,0,0,1,2,0.92485,0
0,0,0,1,3,0.71947,0
0,0,0,1,4,0.59089,0
0,0,0,2,0,43.97418,5
0,0,0,2,1,70.29438,141
0,0,0,2,2,54.83735,8
0,0,0,2,3,0.68311,0
0,0,0,2,4,48.30896,16
0,0,0,3,0,0.11976,0
0,0,0,3,1,0.60201,0
0,0,0,3,2,0.26564,0
0,0,0,3,3,0.37382,0
0,0,0,3,4,0.42462,0
0,0,1,0,0,0.03446,0
0,0,1,0,1,0.76760,0
0,0,1,0,2,0.05379,0
0,0,1,0,3,0.06751,0
0,0,1,0,4,0.10632,0
0,0,1,1,0,0.17826,0
0,0,1,1,1,0.68004,0
0,0,1,1,2,0.80743,0
0,0,1,1,3,0.70177,0
0,0,1,1,4,0.16969,0
0,0,1,2,0,0.19691,0
0,0,1,2,1,12.50446,12
0,0,1,2,2,0.96647,0
0,0,1,2,3,0.85299,0
0,0,1,2,4,0.75947,0
0,0,1,3,0,0.82500,0
0,0,1,3,1,-1.82070,21
0,0,1,3,2,0.30811,0
0,0,1,3,3,0.92048,0
0,0,1,3,4,0.20772,0
0,0,2,0,0,0.07937,0
0,0,2,0,1,0.88000,0
0,0,2,0,2,0.14221,0
0,0,2,0,3,0.48982,0
0,0,2,0,4,0.83438,0
0,0,2,1,0,0.11769,0
0,0,2,1,1,-1.06078,12
0,0,2,1,2,0.55493,0
0,0,2,1,3,0.78966,0
0,0,2,1,4,0.14766,0
0,0,2,2,0,0.18187,3
0,0,2,2,1,-3.35601,103
0,0,2,2,2,-3.90424,30
0,0,2,2,3,0.21946,0
0,0,2,2,4,0.73395,0
0,0,2,3,0,-1.66082,6
0,0,2,3,1,-13.00221,319
0,0,2,3,2,-10.42479,34
0,0,2,3,3,-7.76513,11
0,0,2,3,4,0.15978,0
0,0,3,0,0,0.41872,0
0,0,3,0,1,0.31296,0
0,0,3,0,2,0.54571,0
0,0,3,0,3,0.58487,0
0,0,3,0,4,0.47880,0
0,0,3,1,0,0.17053,0
0,0,3,1,1,-4.95976,1
0,0,3,1,2,0.14594,0
0,0,3,1,3,-5.56660,23
0,0,3,1,4,0.79470,0
0,0,3,2,0,-1.45872,2
0,0,3,2,1,-27.35687,30
0,0,3,2,2,0.38990,0
0,0,3,2,3,-27.81254,94
0,0,3,2,4,-27.85750,17
0,0,3,3,0,0.99593,0
0,0,3,3,1,7.74328,45
0,0,3,3,2,0.85665,0
0,0,3,3,3,1.24611,229
0,0,3,3,4,-0.47465,18
0,0,4,0,0,0.51377,0
0,0,4,0,1,0.10867,0
0,0,4,0,2,0.03095,0
0,0,4,0,3,0.07466,0
0,0,4,0,4,0.54130,0
0,0,4,1,0,-0.19802,2
0,0,4,1,1,-0.03693,5
0,0,4,1,2,-0.43679,13
0,0,4,1,3,-0.40142,6
0,0,4,1,4,-2.86104,6
0,0,4,2,0,0.26614,0
0,0,4,2,1,-28.16485,47
0,0,4,2,2,-12.22349,78
0,0,4,2,3,-8.71871,5
0,0,4,2,4,-12.25147,23
0,0,4,3,0,0.18016,0
0,0,4,3,1,-27.92073,94
0,0,4,3,2,-27.07788,75
0,0,4,3,3,0.60956,0
0,0,4,3,4,-19.01672,3
0,1,0,0,0,0.89879,0
0,1,0,0,1,0.27573,0
0,1,0,0,2,0.64249,0
0,1,0,0,3,0.82095,0
0,1,0,0,4,0.56323,0
0,1,0,1,0,0.34387,0
0,1,0,1,1,0.15321,0
0,1,0,1,2,0.15249,0
0,1,0,1,3,0.68060,0
0,1,0,1,4,0.14541,0
0,1,0,2,0,-0.15779,189
0,1,0,2,1,0.21721,0
0,1,0,2,2,0.55417,0
0,1,0,2,3,0.78734,0
0,1,0,2,4,0.67229,0
0,1,0,3,0,-0.41166,86
0,1,0,3,1,0.02584,0
0,1,0,3,2,-0.16071,2
0,1,0,3,3,0.79189,0
0,1,0,3,4,0.83525,0
0,1,1,0,0,0.06754,1
0,1,1,0,1,0.00564,0
0,1,1,0,2,-0.31198,4
0,1,1,0,3,-0.13303,3
0,1,1,0,4,-0.36150,3
0,1,1,1,0,-1.48230,32
0,1,1,1,1,-1.08577,11
0,1,1,1,2,-0.64830,152
0,1,1,1,3,-1.46077,59
0,1,1,1,4,-0.08577,86
0,1,1,2,0,27.92962,97
0,1,1,2,1,28.36785,81
0,1,1,2,2,25.62022,179
0,1,1,2,3,27.93025,149
0,1,1,2,4,28.11712,102
0,1,1,3,0,-4.37524,132
0,1,1,3,1,-3.93635,34
0,1,1,3,2,-0.87403,303
0,1,1,3,3,-4.31257,304
0,1,1,3,4,-4.26447,88
0,1,2,0,0,0.23561,3
0,1,2,0,1,0.19706,4
0,1,2,0,2,0.18368,0
0,1,2,0,3,0.13608,0
0,1,2,0,4,-0.02504,4
0,1,2,1,0,-1.38648,313
0,1,2,1,1,-1.48956,15
0,1,2,1,2,-0.66106,3
0,1,2,1,3,-1.65315,10
