3125
5
0,0,0,0,0,0.84176,0
0,0,0,0,1,0.77367,0
0,0,0,0,2,0.39061,0
0,0,0,0,3,0.68287,0
0,0,0,0,4,0.33385,0
0,0,0,1,0,0.65337,0
0,0,0,1,1,0.77605,0
0,0,0,1,2,0.60659,0
0,0,0,1,3,0.56696,0
0,0,0,1,4,0.30902,0
0,0,0,2,0,0.55754,0
0,0,0,2,1,0.74599,0
0,0,0,2,2,0.48591,0
0,0,0,2,3,0.31211,0
0,0,0,2,4,0.64636,0
0,0,0,3,0,0.37230,0
0,0,0,3,1,0.27934,0
0,0,0,3,2,0.33785,0
0,0,0,3,3,0.45945,0
0,0,0,3,4,0.69137,0
0,0,0,4,0,0.97826,0
0,0,0,4,1,0.94040,0
0,0,0,4,2,0.16590,0
0,0,0,4,3,0.47610,0
0,0,0,4,4,0.87918,0
0,0,1,0,0,0.07051,4
0,0,1,0,1,0.63087,0
0,0,1,0,2,0.28014,0
0,0,1,0,3,0.43610,0
0,0,1,0,4,0.51471,4
0,0,1,1,0,-2.62717,8
0,0,1,1,1,-2.97306,223
0,0,1,1,2,-1.98181,40
0,0,1,1,3,-3.03363,12
0,0,1,1,4,-3.33491,133
0,0,1,2,0,-2.32684,10
0,0,1,2,1,-2.79292,439
0,0,1,2,2,-0.55513,70
0,0,1,2,3,-0.31985,6
0,0,1,2,4,-3.13409,253
0,0,1,3,0,-0.64462,17
0,0,1,3,1,0.04732,661
0,0,1,3,2,-2.49633,72
0,0,1,3,3,-1.72564,26
0,0,1,3,4,-3.07177,408
0,0,1,4,0,-3.14813,11
0,0,1,4,1,-2.98519,307
0,0,1,4,2,-2.82277,26
0,0,1,4,3,-3.67794,22
0,0,1,4,4,-3.30604,219
0,0,2,0,0,-0.49294,4
0,0,2,0,1,-0.27009,3
0,0,2,0,2,0.34942,0
0,0,2,0,3,-0.24805,3
0,0,2,0,4,0.25157,0
0,0,2,1,0,-3.14010,58
0,0,2,1,1,-2.82872,58
0,0,2,1,2,-3.02107,18
0,0,2,1,3,-1.82439,4
0,0,2,1,4,-2.90088,16
0,0,2,2,0,-3.00306,237
0,0,2,2,1,-2.69473,196
0,0,2,2,2,-2.01084,90
0,0,2,2,3,-2.90030,13
0,0,2,2,4,-2.67548,43
0,0,2,3,0,-2.75319,405
0,0,2,3,1,-2.84538,357
0,0,2,3,2,-3.03594,119
0,0,2,3,3,-2.68110,14
0,0,2,3,4,-1.56230,43
0,0,2,4,0,-3.26349,240
0,0,2,4,1,-3.34005,154
0,0,2,4,2,-3.50329,56
0,0,2,4,3,-3.03404,18
0,0,2,4,4,-1.06149,25
0,0,3,0,0,0.13877,0
0,0,3,0,1,0.08150,0
0,0,3,0,2,0.33535,0
0,0,3,0,3,0.47411,0
0,0,3,0,4,0.79614,0
0,0,3,1,0,-2.93901,5
0,0,3,1,1,-2.99840,18
0,0,3,1,2,-2.93909,14
0,0,3,1,3,-2.93181,16
0,0,3,1,4,-2.83760,95
0,0,3,2,0,-3.41999,8
0,0,3,2,1,2.01595,44
0,0,3,2,2,-1.14024,61
0,0,3,2,3,-0.85252,16
0,0,3,2,4,1.56387,235
0,0,3,3,0,1.55286,14
0,0,3,3,1,-3.15109,111
0,0,3,3,2,-2.59860,99
0,0,3,3,3,-1.88685,29
0,0,3,3,4,-3.08600,382
0,0,3,4,0,-0.01681,1
0,0,3,4,1,-2.88775,39
0,0,3,4,2,-2.57761,58
0,0,3,4,3,-0.91042,2
0,0,3,4,4,-3.07805,136
0,0,4,0,0,0.57045,0
0,0,4,0,1,0.85866,0
0,0,4,0,2,0.47958,0
0,0,4,0,3,0.40105,0
0,0,4,0,4,0.89575,0
0,0,4,1,0,-3.03793,3
0,0,4,1,1,-2.82617,16
0,0,4,1,2,-2.98929,7
0,0,4,1,3,-2.79352,7
0,0,4,1,4,-3.04105,12
0,0,4,2,0,2.93830,19
0,0,4,2,1,-2.95503,27
0,0,4,2,2,-3.13412,14
0,0,4,2,3,-3.15702,57
0,0,4,2,4,-2.20767,17
0,0,4,3,0,-1.99771,47
0,0,4,3,1,-2.55696,29
0,0,4,3,2,-2.55696,12
0,0,4,3,3,-2.95990,88
0,0,4,3,4,-1.68321,20
0,0,4,4,0,-0.54890,17
0,0,4,4,1,-1.09148,10
0,0,4,4,2,-1.28473,1
0,0,4,4,3,-1.44812,22
0,0,4,4,4,0.45829,3
0,1,0,0,0,0.92434,0
0,1,0,0,1,0.35152,0
0,1,0,0,2,0.54495,0
0,1,0,0,3,0.75134,0
0,1,0,0,4,0.91331,0
0,1,0,1,0,0.21878,0
0,1,0,1,1,0.77289,0
0,1,0,1,2,0.84534,0
0,1,0,1,3,0.32841,0
0,1,0,1,4,0.50555,0
0,1,0,2,0,10.00178,206
0,1,0,2,1,9.98967,4
0,1,0,2,2,9.95246,4
0,1,0,2,3,9.99998,42
0,1,0,2,4,8.51498,19
0,1,0,3,0,-2.92975,394
0,1,0,3,1,-2.49985,8
0,1,0,3,2,-2.49995,14
